caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1946-007,1946-007-01,1946-007-01-01,1946-007-01-01-01-04,11/25/46,1,329 U.S. 90,67 S. Ct. 133,91 L. Ed. 103,1946 U.S. LEXIS 3053,1946,1301,Vinson,4,AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION,11/16/45,10/14/46,148,,405,,1,105,,0,21,,21,,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,,6,600,15 U.S.C. ß 79,82,74,1,6,0,80,FFrankfurter,3,2,2,2,,
1946-007,1946-007-01,1946-007-01-01,1946-007-01-01-01-05,11/25/46,1,329 U.S. 90,67 S. Ct. 133,91 L. Ed. 103,1946 U.S. LEXIS 3053,1946,1301,Vinson,4,AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION,11/16/45,10/14/46,148,,405,,1,105,,0,21,,21,,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,,6,600,15 U.S.C. ß 79,82,74,1,6,0,79,SFReed,,,,,,
1946-007,1946-007-01,1946-007-01-01,1946-007-01-01-01-06,11/25/46,1,329 U.S. 90,67 S. Ct. 133,91 L. Ed. 103,1946 U.S. LEXIS 3053,1946,1301,Vinson,4,AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION,11/16/45,10/14/46,148,,405,,1,105,,0,21,,21,,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,,6,600,15 U.S.C. ß 79,82,74,1,6,0,78,HLBlack,1,1,2,2,,
1946-007,1946-007-01,1946-007-01-01,1946-007-01-01-01-07,11/25/46,1,329 U.S. 90,67 S. Ct. 133,91 L. Ed. 103,1946 U.S. LEXIS 3053,1946,1301,Vinson,4,AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION,11/16/45,10/14/46,148,,405,,1,105,,0,21,,21,,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,,6,600,15 U.S.C. ß 79,82,74,1,6,0,85,WBRutledge,4,2,2,2,,
1946-007,1946-007-01,1946-007-01-01,1946-007-01-01-01-08,11/25/46,1,329 U.S. 90,67 S. Ct. 133,91 L. Ed. 103,1946 U.S. LEXIS 3053,1946,1301,Vinson,4,AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION,11/16/45,10/14/46,148,,405,,1,105,,0,21,,21,,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,,6,600,15 U.S.C. ß 79,82,74,1,6,0,82,FMurphy,1,2,2,2,,
1946-007,1946-007-01,1946-007-01-01,1946-007-01-01-01-09,11/25/46,1,329 U.S. 90,67 S. Ct. 133,91 L. Ed. 103,1946 U.S. LEXIS 3053,1946,1301,Vinson,4,AMERICAN POWER & LIGHT CO. v. SECURITIES & EXCHANGE COMMISSION,11/16/45,10/14/46,148,,405,,1,105,,0,21,,21,,0,10,2,2,1,2,0,0,0,0,80120,8,2,0,1,,6,600,15 U.S.C. ß 79,82,74,1,6,0,87,FMVinson,1,1,2,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-01,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,86,HHBurton,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-02,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,84,RHJackson,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-03,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,81,WODouglas,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-04,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,80,FFrankfurter,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-05,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,79,SFReed,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-06,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,78,HLBlack,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-07,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,85,WBRutledge,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-08,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,82,FMurphy,1,1,1,2,,
1946-008,1946-008-01,1946-008-01-01,1946-008-01-01-01-09,12/9/46,1,329 U.S. 129,67 S. Ct. 231,91 L. Ed. 128,1946 U.S. LEXIS 2995,1946,1301,Vinson,11,ALMA MOTOR CO. v. TIMKEN-DETROIT AXLE CO. ET AL.,4/25/46,10/24/46,189,,189,,1,24,,0,54,9,23,,0,12,5,2,1,5,0,1,0,0,90200,9,1,0,4,,6,600,35 U.S.C. ß 89,87,87,1,9,0,87,FMVinson,1,2,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-01,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,86,HHBurton,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-02,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,84,RHJackson,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-03,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,81,WODouglas,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-04,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,80,FFrankfurter,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-05,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,79,SFReed,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-06,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,78,HLBlack,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-07,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,85,WBRutledge,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-08,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,82,FMurphy,1,1,1,2,,
1946-009,1946-009-01,1946-009-01-01,1946-009-01-01-01-09,12/9/46,1,329 U.S. 143,67 S. Ct. 245,91 L. Ed. 136,1946 U.S. LEXIS 3047,1946,1301,Vinson,25,UNEMPLOYMENT COMPENSATION COMMISSION OF ALASKA ET AL. v. ARAGON ET AL.,2/27/46,11/13/46,4,2,248,,1,117,2,0,44,2,29,,1,10,2,2,1,7,0,1,0,0,70190,7,1,0,4,5,5,512,,87,87,1,9,0,87,FMVinson,1,2,1,2,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-01,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,86,HHBurton,3,1,2,2,80,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-02,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,84,RHJackson,3,1,2,2,80,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-03,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,81,WODouglas,1,1,2,2,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-04,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,80,FFrankfurter,3,2,2,2,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-05,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,79,SFReed,,,,,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-06,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,78,HLBlack,1,2,2,2,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-07,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,85,WBRutledge,1,1,2,2,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-08,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,82,FMurphy,1,1,2,2,,
1946-010,1946-010-01,1946-010-01-01,1946-010-01-01-01-09,12/9/46,1,329 U.S. 156,67 S. Ct. 237,91 L. Ed. 162,1946 U.S. LEXIS 3048,1946,1301,Vinson,42,VANSTON BONDHOLDERS PROTECTIVE COMMITTEE v. GREEN ET AL.,10/22/46,,135,,114,,1,,,0,73,21,26,,0,10,3,2,1,2,0,0,0,0,80030,8,2,0,4,,3,307,,78,87,1,8,0,87,FMVinson,1,1,2,2,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-01,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,86,HHBurton,1,1,1,2,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-02,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,84,RHJackson,1,1,1,2,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-03,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,81,WODouglas,2,2,2,1,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-04,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,80,FFrankfurter,1,2,1,2,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-05,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,79,SFReed,1,1,1,2,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-06,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,78,HLBlack,2,1,2,1,81,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-07,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,85,WBRutledge,2,1,2,1,81,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-08,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,82,FMurphy,2,2,2,1,,
1946-011,1946-011-01,1946-011-01-01,1946-011-01-01-01-09,12/9/46,1,329 U.S. 173,67 S. Ct. 216,91 L. Ed. 172,1946 U.S. LEXIS 1657,1946,1301,Vinson,36,CARTER v. ILLINOIS,11/15/46,,126,,28,17,1,,,0,302,17,300,17,0,10,2,1,1,2,0,0,0,0,10120,1,1,0,2,,2,214,,80,87,1,5,4,87,FMVinson,1,1,1,2,,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-01,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,86,HHBurton,2,2,1,1,80,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-02,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,84,RHJackson,4,2,2,2,80,86
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-03,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,81,WODouglas,1,2,2,2,,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-04,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,80,FFrankfurter,2,2,1,1,86,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-05,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,79,SFReed,1,1,2,2,,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-06,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,78,HLBlack,1,1,2,2,,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-07,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,85,WBRutledge,1,1,2,2,,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-08,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,82,FMurphy,1,1,2,2,,
1946-012,1946-012-01,1946-012-01-01,1946-012-01-01-01-09,12/9/46,1,329 U.S. 187,67 S. Ct. 261,91 L. Ed. 181,1946 U.S. LEXIS 1658,1946,1301,Vinson,37,BALLARD ET AL. v. UNITED STATES,10/15/46,,100,,27,,1,,,0,51,6,29,,1,10,2,1,1,3,0,1,0,0,20130,2,2,0,3,,,,,81,78,1,6,3,87,FMVinson,2,1,1,1,80,86
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-01,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,86,HHBurton,1,1,1,2,,
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-02,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,84,RHJackson,1,1,1,2,,
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-03,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,81,WODouglas,1,2,1,2,,
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-04,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,80,FFrankfurter,1,1,1,2,,
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-05,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,79,SFReed,1,1,1,2,,
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-06,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,78,HLBlack,1,1,1,2,,
1946-013,1946-013-01,1946-013-01-01,1946-013-01-01-01-07,12/9/46,1,329 U.S. 207,67 S. Ct. 211,91 L. Ed. 193,1946 U.S. LEXIS 1659,1946,1301,Vinson,67,UNITED STATES v. BRUNO,11/22/46,,27,,137,,1,89,,0,92,35,23,,0,4,3,2,1,3,0,1,0,0,10430,1,1,0,4,,6,600,50 U.S.C. ß 925,81,78,1,9,0,85,WBRutledge,1,1,1,2,,
