,issue,issueArea,decisionDirection,splitVote,majVotes,minVotes,justice1Code,justice2Code,justice3Code,justice4Code,justice5Code,justice6Code,justice7Code,justice8Code,justice9Code,justice1Direction,justice2Direction,justice3Direction,justice4Direction,justice5Direction,justice6Direction,justice7Direction,justice8Direction,justice9Direction
151,40070.0,4.0,2.0,1,8,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,
152,40070.0,4.0,1.0,1,8,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
153,90120.0,9.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
154,80100.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
155,100030.0,10.0,1.0,1,8,0,87.0,78.0,79.0,80.0,81.0,82.0,84.0,85.0,86.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
156,120010.0,12.0,2.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
157,120010.0,12.0,2.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
158,10400.0,1.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
159,10280.0,1.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
160,90110.0,9.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
161,10400.0,1.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
162,10050.0,1.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
163,10010.0,1.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
164,80040.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
165,20050.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
166,20040.0,2.0,2.0,1,6,3,87.0,78.0,79.0,80.0,81.0,82.0,84.0,85.0,86.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0
167,80170.0,8.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
168,10120.0,1.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
169,10010.0,1.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
170,20240.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
171,20110.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
172,10050.0,1.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
173,10410.0,1.0,1.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
174,20040.0,2.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
175,80040.0,8.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
176,10080.0,1.0,1.0,1,7,2,87.0,78.0,79.0,80.0,81.0,82.0,84.0,85.0,86.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
177,90190.0,9.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
178,90120.0,9.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0
179,80110.0,8.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,80180.0,8.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
181,40070.0,4.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
182,20050.0,2.0,1.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
183,90320.0,9.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
184,90140.0,9.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185,80220.0,8.0,2.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
186,30020.0,3.0,1.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
187,40010.0,4.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
188,30180.0,3.0,2.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
189,10080.0,1.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
190,80010.0,8.0,2.0,1,5,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,1.0
191,80010.0,8.0,2.0,1,8,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0
192,20250.0,2.0,1.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
193,10550.0,1.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
194,90320.0,9.0,1.0,1,5,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,,1.0,2.0,1.0,1.0,1.0,
195,70200.0,7.0,1.0,1,5,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0
196,80070.0,8.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
197,80170.0,8.0,1.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
198,10480.0,1.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
199,120010.0,12.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
200,30010.0,3.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
201,80110.0,8.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
202,20040.0,2.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
203,40010.0,4.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
204,20150.0,2.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
205,90460.0,9.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
206,120030.0,12.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
207,10120.0,1.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
208,40010.0,4.0,2.0,1,6,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0
209,10220.0,1.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
210,80220.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
211,80010.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
212,80040.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
213,20040.0,2.0,2.0,1,6,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,2.0,,2.0,,2.0,2.0
214,20040.0,2.0,2.0,1,6,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,2.0,,2.0,,2.0,2.0
215,80010.0,8.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
216,90380.0,9.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
217,80010.0,8.0,2.0,1,6,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,1.0,2.0,2.0,2.0,,2.0
218,80010.0,8.0,2.0,1,7,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0
219,80010.0,8.0,2.0,1,7,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,1.0,2.0,2.0,2.0,2.0,2.0
220,100020.0,10.0,2.0,1,5,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0
221,90320.0,9.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,80010.0,8.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
223,70040.0,7.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,90330.0,9.0,2.0,1,7,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,,2.0,2.0,2.0,2.0,2.0,,2.0
225,10020.0,1.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
226,10340.0,1.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227,90320.0,9.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
228,40020.0,4.0,1.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
229,20250.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
230,40060.0,4.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
231,40060.0,4.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
232,20220.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
233,20120.0,2.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0
234,10130.0,1.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235,70040.0,7.0,2.0,1,5,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0
236,80020.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
237,110030.0,11.0,3.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,,,,,,,,,
238,110030.0,11.0,3.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,,,,,,,,,
239,30010.0,3.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
240,90140.0,9.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
241,20250.0,2.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,40070.0,4.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
243,80100.0,8.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
244,90040.0,9.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
245,10050.0,1.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0
246,80100.0,8.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0
247,10120.0,1.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
248,10010.0,1.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
249,40070.0,4.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
250,90180.0,9.0,1.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
251,10110.0,1.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
252,10110.0,1.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
253,80100.0,8.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
254,80140.0,8.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,20110.0,2.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
256,10020.0,1.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0
257,80030.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
258,40020.0,4.0,1.0,1,5,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,,2.0,2.0,1.0
259,,,,1,4,4,87.0,78.0,79.0,80.0,81.0,82.0,84.0,85.0,86.0,,,,,,,,,
260,20030.0,2.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0
261,80180.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
262,90140.0,9.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
263,80010.0,8.0,1.0,1,4,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,,2.0,1.0,1.0,2.0,2.0,,1.0
264,80040.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
265,20350.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
266,80170.0,8.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
267,80170.0,8.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0
268,80270.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
269,70040.0,7.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
270,10010.0,1.0,2.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
271,10120.0,1.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
272,10050.0,1.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
273,20140.0,2.0,1.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0
274,10330.0,1.0,1.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
275,10190.0,1.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0
276,80070.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
277,70030.0,7.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278,70030.0,7.0,1.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
279,80180.0,8.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
280,80220.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
281,120020.0,12.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
282,20280.0,2.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0
283,120010.0,12.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0
284,120010.0,12.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
285,80030.0,8.0,2.0,1,6,3,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0
286,100020.0,10.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
287,120010.0,12.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
288,80040.0,8.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
289,30150.0,3.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
290,30020.0,3.0,1.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
291,120030.0,12.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
292,100030.0,10.0,1.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
293,10080.0,1.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
294,80100.0,8.0,2.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
295,120010.0,12.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
296,10080.0,1.0,2.0,1,7,2,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
297,80070.0,8.0,1.0,1,8,1,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
298,80040.0,8.0,1.0,1,5,4,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0
299,20250.0,2.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
300,80110.0,8.0,2.0,1,9,0,86.0,84.0,81.0,80.0,79.0,78.0,85.0,82.0,87.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
